"s","a","r","sp"
24719,4,0,24718
24718,7,-225,24718
24718,2,-100,24218
24218,6,-100,24217
24217,3,-25,24217
24217,2,-100,23716
23716,3,-25,23214
23214,1,-225,22713
22713,6,-100,23212
23212,3,-25,22710
22710,4,0,22709
22709,5,-25,23208
23208,2,-100,22706
22706,7,-225,22705
22705,6,-100,23203
23203,2,-100,23202
23202,3,-25,22700
22700,1,-225,22699
22699,7,-225,23197
23197,4,0,23196
23196,3,-25,23195
23195,3,-25,22693
22693,6,-100,23192
23192,4,0,23691
23691,7,-225,23690
23690,1,-225,23690
23690,7,-225,24189
24189,1,-225,24188
24188,7,-225,24688
24688,1,-225,24688
24688,4,0,24688
24688,1,-225,24687
24687,1,-225,24187
24187,4,0,24687
24687,4,0,24687
24687,6,-100,25187
25187,5,-25,25687
25687,3,-25,25688
25688,1,-225,25688
25688,5,-25,25689
25689,5,-25,26190
26190,3,-25,26191
26191,2,-100,26191
26191,3,-25,26192
26192,4,0,26193
26193,3,-25,26194
26194,5,-25,26195
26195,2,-100,26196
26196,3,-25,26196
26196,4,0,26197
26197,2,-100,26198
26198,1,-225,25699
25699,6,-100,26199
26199,7,-225,26701
26701,3,-25,26202
26202,1,-225,26202
26202,4,0,26203
26203,7,-225,26704
26704,2,-100,26205
26205,1,-225,25706
25706,2,-100,25706
25706,4,0,25707
25707,2,-100,25207
25207,4,0,25207
25207,2,-100,24707
24707,4,0,24707
24707,2,-100,24706
24706,5,-25,24706
24706,2,-100,24206
24206,7,-225,24705
24705,3,-25,24205
24205,6,-100,24705
24705,1,-225,24205
24205,6,-100,24704
24704,7,-225,25204
25204,1,-225,24704
24704,7,-225,25204
25204,1,-225,24704
24704,1,-225,24704
24704,5,-25,24704
24704,5,-25,24704
24704,4,0,24703
24703,3,-25,24703
24703,1,-225,24203
24203,1,-225,24202
24202,2,-100,23701
23701,1,-225,23700
23700,4,0,23699
23699,5,-25,23699
23699,7,-225,24198
24198,5,-25,24198
24198,3,-25,24197
24197,1,-225,24197
24197,2,-100,23696
23696,6,-100,24195
24195,1,-225,24195
24195,2,-100,23694
23694,6,-100,24193
24193,7,-225,24693
24693,6,-100,25193
25193,3,-25,25194
25194,3,-25,25194
25194,3,-25,25194
25194,5,-25,25194
25194,7,-225,25694
25694,7,-225,26195
26195,1,-225,25696
25696,3,-25,25697
25697,1,-225,25697
25697,2,-100,25197
25197,3,-25,25198
25198,4,0,25198
25198,3,-25,25198
25198,7,-225,25699
25699,1,-225,25699
25699,6,-100,25700
25700,4,0,25701
25701,7,-225,26202
26202,4,0,26202
26202,2,-100,26203
26203,4,0,26204
26204,6,-100,26205
26205,5,-25,26706
26706,1,-225,26207
26207,3,-25,26208
26208,5,-25,26208
26208,4,0,26209
26209,4,0,26210
26210,4,0,26211
26211,3,-25,25711
25711,7,-225,26212
26212,6,-100,26213
26213,4,0,26214
26214,3,-25,25714
25714,6,-100,26215
26215,6,-100,26216
26216,5,-25,26217
26217,7,-225,26718
26718,7,-225,26720
26720,4,0,26721
26721,7,-225,26722
26722,5,-25,26723
26723,5,-25,26724
26724,7,-225,26725
26725,6,-100,26727
26727,2,-100,26228
26228,1,-225,25728
25728,2,-100,25228
25228,6,-100,25229
25229,5,-25,25229
25229,6,-100,25229
25229,7,-225,25229
25229,3,-25,24729
24729,2,-100,24228
24228,7,-225,24228
24228,2,-100,23727
23727,5,-25,23726
23726,7,-225,23726
23726,5,-25,23725
23725,4,0,23724
23724,6,-100,23723
23723,2,-100,23221
23221,6,-100,23220
23220,4,0,23219
23219,5,-25,23218
23218,5,-25,23216
23216,4,0,23215
23215,1,-225,22713
22713,7,-225,22712
22712,7,-225,23210
23210,6,-100,23209
23209,5,-25,23208
23208,5,-25,23707
23707,6,-100,23706
23706,6,-100,24206
24206,7,-225,24205
24205,1,-225,24205
24205,2,-100,23704
23704,6,-100,24203
24203,3,-25,24203
24203,5,-25,24202
24202,4,0,24201
24201,7,-225,24701
24701,2,-100,24201
24201,7,-225,24700
24700,7,-225,25200
25200,7,-225,25201
25201,4,0,25201
25201,6,-100,25701
25701,6,-100,26202
26202,5,-25,26203
26203,4,0,26204
26204,1,-225,26205
26205,3,-25,25705
25705,5,-25,25706
25706,4,0,25707
25707,2,-100,25707
25707,7,-225,25708
25708,4,0,25708
25708,6,-100,26209
26209,1,-225,25710
25710,4,0,25710
25710,3,-25,25711
25711,3,-25,25211
25211,3,-25,25211
25211,5,-25,25211
25211,7,-225,25212
25212,7,-225,25712
25712,4,0,25712
25712,5,-25,25713
25713,1,-225,25213
25213,2,-100,24713
24713,6,-100,25213
25213,1,-225,24713
24713,3,-25,24213
24213,4,0,24212
24212,3,-25,24212
24212,3,-25,23711
23711,5,-25,24210
24210,1,-225,23709
23709,5,-25,23708
23708,7,-225,24208
24208,2,-100,23707
23707,7,-225,23706
23706,5,-25,24205
24205,3,-25,23705
23705,4,0,23704
23704,3,-25,23703
23703,6,-100,24202
24202,5,-25,24202
24202,3,-25,24201
24201,1,-225,23701
23701,2,-100,23700
23700,7,-225,24199
24199,5,-25,24199
24199,6,-100,24698
24698,5,-25,24698
24698,7,-225,25198
25198,5,-25,25199
25199,6,-100,25699
25699,2,-100,25700
25700,4,0,25700
25700,3,-25,25700
25700,3,-25,25201
25201,2,-100,25201
25201,4,0,25201
25201,2,-100,24701
24701,6,-100,25201
25201,3,-25,25201
25201,3,-25,25201
25201,2,-100,24701
24701,3,-25,24701
24701,1,-225,24200
24200,5,-25,24700
24700,7,-225,24700
24700,1,-225,24700
24700,7,-225,25200
25200,5,-25,25200
25200,7,-225,25701
25701,4,0,25701
25701,1,-225,25201
25201,1,-225,25201
25201,2,-100,24701
24701,5,-25,25201
25201,4,0,25201
25201,4,0,25201
25201,6,-100,25202
25202,1,-225,25202
25202,3,-25,25202
25202,6,-100,25202
25202,5,-25,25703
25703,7,-225,25703
25703,5,-25,26204
26204,1,-225,25705
25705,2,-100,25205
25205,5,-25,25705
25705,4,0,25706
25706,5,-25,25706
25706,3,-25,25707
25707,3,-25,25207
25207,6,-100,25708
25708,3,-25,25708
25708,6,-100,25709
25709,7,-225,26209
26209,6,-100,26210
26210,5,-25,26211
26211,6,-100,26712
26712,3,-25,26213
26213,5,-25,26214
26214,6,-100,26716
26716,4,0,26717
26717,3,-25,26218
26218,4,0,26219
26219,1,-225,25719
25719,4,0,25719
25719,4,0,25220
25220,4,0,25220
25220,5,-25,25220
25220,3,-25,24720
24720,1,-225,24220
24220,1,-225,23719
23719,6,-100,24218
24218,6,-100,24218
24218,5,-25,24217
24217,7,-225,24717
24717,4,0,24217
24217,4,0,24216
24216,3,-25,23715
23715,1,-225,23714
23714,5,-25,23713
23713,1,-225,23212
23212,6,-100,23211
23211,2,-100,23210
23210,4,0,23208
23208,4,0,22707
22707,5,-25,23206
23206,6,-100,23204
23204,1,-225,23203
23203,1,-225,22702
22702,3,-25,22700
22700,3,-25,22698
22698,3,-25,22697
22697,5,-25,22695
22695,7,-225,23194
23194,3,-25,23192
23192,6,-100,23691
23691,7,-225,24191
24191,5,-25,24190
24190,7,-225,24690
24690,5,-25,25190
25190,6,-100,25691
25691,7,-225,26191
26191,7,-225,26192
26192,6,-100,26694
26694,5,-25,27195
27195,6,-100,27697
27697,4,0,27699
27699,5,-25,27701
27701,5,-25,28203
28203,5,-25,28206
25343,3,-25,24725
24725,3,-25,24225
24225,2,-100,23724
23724,1,-225,23223
23223,2,-100,22721
22721,7,-225,22720
22720,4,0,22718
22718,5,-25,22716
22716,5,-25,22715
22715,6,-100,22713
22713,4,0,22712
22712,1,-225,22210
22210,6,-100,22708
22708,2,-100,22207
22207,4,0,22205
22205,5,-25,22703
22703,1,-225,22201
22201,2,-100,21699
21699,6,-100,22197
22197,2,-100,22195
22195,3,-25,22193
22193,3,-25,22191
22191,6,-100,22189
22189,4,0,22687
22687,2,-100,22686
22686,5,-25,22684
22684,3,-25,22683
22683,1,-225,22681
22681,1,-225,22680
22680,5,-25,23178
23178,1,-225,23177
23177,2,-100,23176
23176,1,-225,23175
23175,2,-100,23173
23173,3,-25,23172
23172,4,0,23671
23671,4,0,24171
24171,4,0,24170
24170,7,-225,25170
25170,3,-25,25170
25170,3,-25,25171
25171,1,-225,25671
25671,6,-100,26172
26172,5,-25,26673
26673,1,-225,26674
26674,4,0,27176
27176,6,-100,27677
27677,3,-25,27679
27679,6,-100,28182
28182,7,-225,28684
28684,2,-100,28687
28687,6,-100,29190
29190,4,0,29193
29193,3,-25,29196
29196,3,-25,29199
29199,3,-25,29202
29202,6,-100,29706
29706,3,-25,29209
29209,3,-25,29212
29212,2,-100,28714
28714,1,-225,28217
28217,2,-100,27719
27719,5,-25,27721
27721,4,0,27723
27723,4,0,27725
27725,3,-25,27227
27227,7,-225,27228
27228,6,-100,27230
27230,4,0,27231
27231,2,-100,26732
26732,1,-225,25733
25733,5,-25,25734
25734,2,-100,25234
25234,6,-100,25234
25234,1,-225,24734
24734,6,-100,24733
24733,2,-100,23733
23733,6,-100,24232
24232,2,-100,23231
23231,1,-225,22729
22729,5,-25,22728
22728,4,0,22226
22226,2,-100,21724
21724,1,-225,21221
21221,6,-100,21719
21719,4,0,21216
21216,2,-100,20714
20714,3,-25,20711
20711,2,-100,20207
20207,6,-100,20704
20704,7,-225,20701
20701,4,0,21199
21199,6,-100,21196
21196,2,-100,21193
21193,6,-100,21691
21691,2,-100,21188
21188,4,0,21686
21686,6,-100,22184
22184,6,-100,22682
22682,7,-225,23181
23181,2,-100,23180
23180,6,-100,23679
23679,5,-25,24178
24178,7,-225,24678
24678,5,-25,25178
25178,1,-225,25178
25178,5,-25,25679
25679,6,-100,26179
26179,4,0,26180
26180,4,0,26682
26682,4,0,26683
26683,4,0,27184
27184,2,-100,27186
27186,1,-225,26687
26687,1,-225,26689
26689,6,-100,27190
27190,6,-100,27692
27692,2,-100,27694
27694,4,0,27696
27696,1,-225,27198
27198,3,-25,27199
27199,4,0,27201
27201,5,-25,27703
27703,5,-25,27705
27705,4,0,27707
27707,2,-100,27209
27209,6,-100,27711
27711,7,-225,28213
28213,6,-100,28215
28215,3,-25,27717
27717,5,-25,28219
28219,3,-25,27721
27721,5,-25,27723
27723,2,-100,27225
27225,2,-100,26726
26726,2,-100,26227
26227,3,-25,25727
25727,3,-25,25227
25227,3,-25,24727
24727,1,-225,24227
24227,2,-100,23726
23726,2,-100,23225
23225,3,-25,22723
22723,7,-225,23222
23222,1,-225,22720
22720,2,-100,22218
22218,5,-25,22216
22216,6,-100,22214
22214,2,-100,21712
21712,7,-225,22210
22210,6,-100,22208
22208,5,-25,22707
22707,6,-100,22705
22705,4,0,22704
22704,1,-225,22202
22202,6,-100,22700
22700,5,-25,23199
23199,5,-25,23198
23198,3,-25,23196
23196,6,-100,23695
23695,6,-100,23695
23695,7,-225,24194
24194,5,-25,24694
24694,4,0,24694
24694,1,-225,24694
24694,7,-225,25194
25194,7,-225,25194
25194,7,-225,25695
25695,5,-25,26195
26195,4,0,26196
26196,6,-100,26697
26697,7,-225,27199
27199,4,0,27200
27200,4,0,27202
27202,7,-225,27204
27204,2,-100,27205
27205,4,0,27207
27207,1,-225,26708
26708,1,-225,26709
26709,6,-100,26710
26710,7,-225,27212
27212,1,-225,26713
26713,2,-100,26214
26214,4,0,26215
26215,4,0,26215
26215,2,-100,25716
25716,4,0,25716
25716,4,0,25216
25216,5,-25,25217
25217,6,-100,25717
25717,7,-225,25718
25718,6,-100,25718
25718,3,-25,25719
25719,4,0,25719
25719,6,-100,25720
25720,2,-100,25220
25220,5,-25,25220
25220,1,-225,24720
24720,2,-100,24219
24219,6,-100,24219
24219,2,-100,23718
23718,7,-225,24218
24218,4,0,24217
24217,7,-225,24216
24216,1,-225,23715
23715,5,-25,23715
23715,3,-25,23713
23713,7,-225,23713
23713,4,0,23712
23712,1,-225,23210
23210,4,0,23209
23209,4,0,23208
23208,1,-225,22706
22706,3,-25,22705
22705,1,-225,22203
22203,5,-25,22701
22701,7,-225,22700
22700,5,-25,23198
23198,1,-225,22697
22697,6,-100,23196
23196,2,-100,23194
23194,3,-25,22693
22693,7,-225,23192
23192,6,-100,23691
23691,1,-225,23690
23690,6,-100,24189
24189,5,-25,24689
24689,2,-100,24189
24189,4,0,24688
24688,3,-25,24688
24688,4,0,24688
24688,1,-225,24687
24687,4,0,24687
24687,2,-100,24687
24687,4,0,24687
24687,4,0,25187
25187,7,-225,25687
25687,5,-25,25688
25688,4,0,26189
26189,2,-100,25689
25689,3,-25,25690
25690,5,-25,26191
26191,7,-225,26692
26692,3,-25,26693
26693,6,-100,27195
27195,6,-100,27697
27697,1,-225,27198
27198,6,-100,27700
27700,4,0,27702
27702,3,-25,27704
27704,3,-25,27206
27206,7,-225,27707
27707,5,-25,27709
27709,7,-225,28212
28212,7,-225,28214
28214,1,-225,27716
27716,2,-100,27718
27718,3,-25,27220
27220,3,-25,26721
26721,2,-100,26222
26222,2,-100,25723
25723,7,-225,26223
26223,7,-225,26224
26224,5,-25,26225
26225,5,-25,26226
26226,3,-25,25726
25726,7,-225,25727
25727,4,0,25727
25727,4,0,25228
25228,2,-100,24727
24727,3,-25,24227
24227,2,-100,23726
23726,2,-100,23225
23225,5,-25,23224
23224,2,-100,22722
22722,2,-100,22220
22220,7,-225,22218
22218,7,-225,22717
22717,7,-225,22715
22715,1,-225,22213
22213,2,-100,21711
21711,5,-25,22209
22209,3,-25,21707
21707,3,-25,21704
21704,1,-225,21202
21202,5,-25,21699
21699,3,-25,21197
21197,6,-100,21695
21695,1,-225,21692
21692,2,-100,21190
21190,4,0,21687
21687,2,-100,21185
21185,1,-225,21182
21182,2,-100,21180
21180,4,0,21677
21677,7,-225,22175
22175,6,-100,22674
22674,1,-225,22672
22672,6,-100,23171
23171,1,-225,23670
23670,6,-100,24169
24169,5,-25,24669
24669,3,-25,24669
24669,6,-100,25670
25670,5,-25,26170
26170,7,-225,26672
26672,5,-25,27173
27173,2,-100,27175
27175,6,-100,27677
27677,4,0,28179
28179,3,-25,28181
28181,7,-225,28684
28684,3,-25,28687
28687,1,-225,28690
28690,3,-25,28692
28692,7,-225,29195
29195,6,-100,29699
29699,7,-225,30202
30202,5,-25,30206
30206,7,-225,30710
30710,3,-25,30214
30214,1,-225,29717
29717,7,-225,30221
30221,5,-25,30224
30224,3,-25,29728
29728,3,-25,29231
29231,1,-225,28733
28733,6,-100,28736
28736,3,-25,28238
28238,6,-100,28241
28241,2,-100,27742
27742,2,-100,26744
26744,1,-225,26244
26244,6,-100,26245
26245,7,-225,25746
25746,2,-100,25246
25246,3,-25,24746
24746,3,-25,24245
24245,5,-25,23744
23744,5,-25,23743
23743,2,-100,22742
22742,5,-25,22740
22740,7,-225,22738
22738,4,0,22237
22237,7,-225,22235
22235,1,-225,21732
21732,3,-25,21229
21229,5,-25,21227
21227,4,0,20724
20724,1,-225,20220
20220,5,-25,20217
20217,5,-25,20214
20214,3,-25,20210
20210,5,-25,20207
20207,3,-25,19703
19703,5,-25,20200
20200,6,-100,20697
20697,7,-225,20694
20694,6,-100,21191
21191,1,-225,21189
21189,6,-100,21686
21686,4,0,21684
21684,4,0,22182
22182,4,0,22180
22180,6,-100,22679
22679,2,-100,22677
22677,4,0,23176
23176,6,-100,23675
23675,4,0,24174
24174,6,-100,24674
24674,5,-25,25174
25174,4,0,25174
25174,3,-25,25675
25675,7,-225,26176
26176,3,-25,26177
26177,6,-100,27178
27178,1,-225,26680
26680,2,-100,26681
26681,2,-100,26682
26682,2,-100,26684
26684,7,-225,27185
27185,4,0,27687
27687,1,-225,27189
27189,4,0,27691
27691,2,-100,27192
27192,5,-25,27694
27694,1,-225,27696
27696,1,-225,27198
27198,3,-25,27199
27199,6,-100,27701
27701,2,-100,27203
27203,2,-100,27204
27204,3,-25,26705
26705,6,-100,27207
27207,4,0,27209
27209,4,0,27210
27210,3,-25,26711
26711,7,-225,27213
27213,6,-100,27215
27215,6,-100,27716
27716,3,-25,27218
27218,6,-100,27220
27220,5,-25,27222
27222,1,-225,26723
26723,3,-25,26724
26724,5,-25,26725
26725,6,-100,26726
26726,2,-100,26227
26227,6,-100,26228
26228,1,-225,25729
25729,7,-225,25729
25729,1,-225,25229
25229,4,0,24729
24729,1,-225,24229
24229,4,0,24228
24228,5,-25,24227
24227,4,0,23726
23726,5,-25,23726
23726,6,-100,23725
23725,5,-25,23724
23724,4,0,23723
23723,1,-225,23221
23221,3,-25,22720
22720,1,-225,22218
22218,5,-25,22216
22216,4,0,22214
22214,7,-225,22212
22212,3,-25,22210
22210,6,-100,22208
22208,4,0,22206
22206,5,-25,22204
22204,5,-25,22703
22703,6,-100,22701
22701,2,-100,22700
22700,1,-225,22198
22198,6,-100,22696
22696,3,-25,22695
22695,7,-225,23193
23193,5,-25,23192
23192,1,-225,23191
23191,4,0,23190
23190,3,-25,23189
23189,3,-25,23188
23188,2,-100,23187
23187,3,-25,23185
23185,5,-25,23685
23685,2,-100,23684
23684,4,0,23683
23683,4,0,24182
24182,2,-100,23681
23681,7,-225,24681
24681,5,-25,24681
24681,1,-225,24681
24681,7,-225,25181
25181,2,-100,25181
25181,5,-25,25682
25682,4,0,26183
26183,1,-225,25683
25683,3,-25,26184
26184,2,-100,25685
25685,1,-225,25685
25685,5,-25,26186
26186,5,-25,26687
26687,4,0,26689
26689,5,-25,27190
27190,6,-100,27692
27692,4,0,27694
27694,4,0,27696
27696,2,-100,27697
27697,5,-25,27699
27699,1,-225,27701
27701,6,-100,27703
27703,4,0,27705
27705,2,-100,27707
27707,4,0,27709
27709,7,-225,27711
27711,6,-100,28213
28213,3,-25,27715
27715,5,-25,27717
27717,1,-225,27219
27219,6,-100,27721
27721,2,-100,27222
27222,3,-25,26723
26723,3,-25,26224
26224,2,-100,25725
25725,2,-100,25225
25225,2,-100,24725
24725,2,-100,24225
24225,7,-225,24224
24224,1,-225,23724
23724,2,-100,23223
23223,6,-100,23722
23722,2,-100,23220
23220,5,-25,23219
23219,1,-225,22717
22717,2,-100,22215
22215,6,-100,22213
22213,1,-225,21711
21711,3,-25,21709
21709,6,-100,21707
25343,2,-100,24721
24721,3,-25,24221
24221,4,0,24220
24220,3,-25,23719
23719,3,-25,23218
23218,2,-100,22716
22716,3,-25,22715
22715,3,-25,22213
22213,2,-100,22211
22211,2,-100,21708
21708,4,0,21706
21706,5,-25,21704
21704,4,0,21702
21702,5,-25,21699
21699,5,-25,22197
22197,4,0,22195
22195,3,-25,22193
22193,3,-25,22191
22191,3,-25,22189
22189,5,-25,22188
22188,3,-25,22186
22186,3,-25,22684
22684,3,-25,22682
22682,4,0,22681
22681,2,-100,22679
22679,2,-100,22678
22678,3,-25,22676
22676,4,0,23175
23175,2,-100,23174
23174,2,-100,23172
23172,3,-25,23171
23171,2,-100,23170
23170,2,-100,23169
23169,4,0,23668
23668,3,-25,24167
24167,3,-25,24167
24167,4,0,24667
24667,3,-25,24667
24667,2,-100,24667
24667,4,0,25167
25167,5,-25,25668
25668,4,0,26168
26168,5,-25,26670
26670,4,0,27171
27171,3,-25,27173
27173,5,-25,27675
27675,6,-100,28678
28678,5,-25,28680
28680,4,0,29183
29183,3,-25,29186
29186,5,-25,29690
29690,6,-100,30193
30193,3,-25,30197
30197,4,0,30200
30200,4,0,30204
30204,4,0,30208
30208,3,-25,30211
30211,4,0,29715
29715,3,-25,29718
29718,5,-25,29721
29721,5,-25,29725
29725,6,-100,29728
29728,4,0,29731
29731,6,-100,29734
29734,5,-25,29238
29238,4,0,29241
29241,3,-25,28743
28743,5,-25,28245
28245,5,-25,28248
28248,5,-25,27749
27749,3,-25,27251
27251,6,-100,27252
27252,6,-100,26754
26754,6,-100,26755
26755,4,0,26256
26256,6,-100,25756
25756,3,-25,25257
25257,5,-25,24757
24757,2,-100,24256
24256,2,-100,23255
23255,2,-100,22253
22253,3,-25,21751
21751,3,-25,21248
21248,4,0,20745
20745,3,-25,20242
20242,5,-25,19738
19738,2,-100,19234
19234,3,-25,18730
18730,2,-100,18225
18225,3,-25,17720
17720,5,-25,17715
17715,4,0,17710
17710,4,0,17705
17705,2,-100,17199
17199,4,0,17194
17194,2,-100,17189
17189,5,-25,17683
17683,3,-25,17678
17678,4,0,17673
17673,5,-25,18169
18169,4,0,18664
18664,2,-100,18660
18660,3,-25,19156
19156,3,-25,19652
19652,4,0,20149
20149,2,-100,20145
20145,5,-25,21143
21143,3,-25,21640
21640,5,-25,22138
22138,2,-100,22637
22637,5,-25,23136
23136,3,-25,23635
23635,2,-100,24134
24134,3,-25,24634
24634,2,-100,25134
25134,5,-25,26135
26135,5,-25,26636
26636,6,-100,27638
27638,5,-25,28641
28641,3,-25,29144
29144,5,-25,29647
29647,6,-100,30651
30651,6,-100,31656
31656,6,-100,32161
32161,3,-25,32667
32667,5,-25,33172
33172,4,0,33678
33678,4,0,33685
33685,6,-100,34191
34191,3,-25,34198
34198,6,-100,34705
34705,4,0,34711
34711,5,-25,34718
34718,5,-25,34725
34725,5,-25,34732
34732,4,0,34239
34239,5,-25,34245
34245,6,-100,34252
34252,3,-25,33758
33758,4,0,33263
33263,6,-100,32769
32769,3,-25,31774
31774,5,-25,31278
31278,5,-25,30782
30782,3,-25,30286
30286,5,-25,29289
29289,5,-25,28792
28792,6,-100,28294
28294,5,-25,27796
27796,4,0,26798
26798,4,0,26298
26298,5,-25,25299
25299,3,-25,24298
24298,5,-25,23797
23797,4,0,22796
22796,4,0,22294
22294,3,-25,21291
21291,5,-25,20788
20788,2,-100,19784
19784,5,-25,18780
18780,3,-25,18275
18275,3,-25,17270
17270,3,-25,16764
16764,3,-25,15757
15757,5,-25,15251
15251,2,-100,14743
14743,2,-100,13735
13735,2,-100,13227
13227,3,-25,12719
12719,5,-25,12710
12710,4,0,12702
12702,4,0,12693
12693,3,-25,12684
12684,5,-25,13176
13176,4,0,13668
13668,5,-25,14160
14160,5,-25,14653
14653,3,-25,15146
15146,3,-25,15139
15139,4,0,16133
16133,3,-25,16627
16627,5,-25,17122
17122,3,-25,18117
18117,2,-100,18612
18612,3,-25,19108
19108,5,-25,20105
20105,4,0,21102
21102,4,0,21600
21600,2,-100,22098
22098,5,-25,23597
23597,5,-25,24597
24597,2,-100,25097
25097,3,-25,25597
25597,4,0,26599
26599,3,-25,27100
27100,6,-100,28603
28603,5,-25,29606
29606,3,-25,30110
30110,5,-25,31114
31114,6,-100,32120
32120,5,-25,33125
33125,6,-100,34132
34132,5,-25,35139
35139,6,-100,36147
36147,5,-25,36655
36655,6,-100,37664
37664,4,0,38174
38174,5,-25,38683
38683,3,-25,38693
38693,4,0,38703
38703,3,-25,38712
38712,3,-25,38222
38222,5,-25,38231
38231,3,-25,37740
37740,4,0,37749
37749,4,0,37258
37258,6,-100,36766
36766,6,-100,36774
36774,5,-25,36282
36282,4,0,35289
35289,4,0,34796
34796,5,-25,33803
33803,6,-100,33309
33309,6,-100,32814
32814,5,-25,32319
32319,3,-25,31323
31323,6,-100,30827
30827,5,-25,29831
29831,4,0,28833
28833,5,-25,28336
28336,5,-25,27337
27337,4,0,26338
26338,5,-25,25839
25839,3,-25,24338
24338,4,0,23837
23837,2,-100,22335
22335,3,-25,21333
21333,5,-25,20329
20329,5,-25,19826
19826,5,-25,18821
18821,2,-100,17816
17816,2,-100,16810
16810,4,0,15804
15804,2,-100,14296
14296,3,-25,13788
13788,2,-100,12279
12279,5,-25,11770
11770,2,-100,10760
10760,3,-25,10250
10250,2,-100,9739
9739,5,-25,9228
9228,3,-25,8717
8717,5,-25,8705
8705,4,0,8694
8694,4,0,9183
9183,2,-100,8671
8671,4,0,9160
9160,3,-25,9649
9649,5,-25,10139
10139,4,0,10629
10629,2,-100,11120
11120,5,-25,12111
12111,3,-25,12602
12602,4,0,13594
13594,5,-25,14587
14587,2,-100,15080
15080,3,-25,16074
16074,4,0,17069
17069,5,-25,18064
18064,4,0,19060
19060,2,-100,19556
19556,5,-25,20553
20553,5,-25,21551
21551,2,-100,22549
22549,5,-25,23548
23548,5,-25,24548
24548,5,-25,25549
25549,4,0,26550
26550,3,-25,27051
27051,3,-25,28054
28054,3,-25,28556
28556,4,0,29560
29560,5,-25,30564
30564,5,-25,32069
32069,3,-25,32575
32575,3,-25,33581
33581,5,-25,34588
34588,4,0,35595
35595,6,-100,36603
36603,3,-25,37112
37112,5,-25,38122
38122,4,0,39132
39132,6,-100,40142
40142,4,0,40654
40654,6,-100,41665
41665,6,-100,42178
42178,3,-25,42190
42190,6,-100,42703
42703,4,0,42715
42715,5,-25,43228
43228,6,-100,43241
43241,3,-25,42753
42753,4,0,42265
42265,4,0,41277
41277,4,0,40788
40788,6,-100,40299
40299,4,0,39809
39809,5,-25,38819
38819,4,0,37828
37828,6,-100,37337
37337,3,-25,36344
36344,4,0,35352
35352,3,-25,34358
34358,6,-100,33864
33864,5,-25,32870
32870,4,0,31875
31875,6,-100,31379
31379,5,-25,30883
30883,3,-25,29887
29887,4,0,28889
28889,3,-25,27892
27892,3,-25,27393
27393,6,-100,26894
26894,3,-25,25894
25894,6,-100,25395
25395,5,-25,24894
24894,3,-25,23893
23893,4,0,22892
22892,3,-25,21889
21889,4,0,21387
21387,5,-25,20383
20383,5,-25,19880
19880,3,-25,18875
18875,5,-25,17870
17870,3,-25,16865
16865,3,-25,15858
15858,3,-25,14851
14851,3,-25,13843
13843,2,-100,12334
12334,3,-25,11325
11325,4,0,10815
10815,3,-25,9304
9304,3,-25,8292
8292,3,-25,7780
7780,2,-100,6767
6767,3,-25,5753
5753,5,-25,5239
5239,3,-25,4725
4725,5,-25,4711
4711,2,-100,4196
4196,2,-100,4182
4182,2,-100,4167
4167,5,-25,4653
4653,2,-100,4639
4639,2,-100,5125
5125,5,-25,6111
6111,4,0,6599
6599,3,-25,7587
7587,5,-25,8575
8575,5,-25,9564
9564,5,-25,10555
10555,4,0,11545
11545,5,-25,12537
12537,2,-100,13029
13029,5,-25,14021
14021,2,-100,14514
